model_name,record_idx,relation_pair_id,recipient_family,donor_family,layer_idx,final_label,relation_transfer,overwrite,failure,switch_strength
Qwen/Qwen2.5-3B,4,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,4,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,4,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,4,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,4,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,4,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,4,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-10
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-10
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-10
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-10
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-10
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,5,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-11
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-11
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-11
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-11
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,10,failure,0,0,1,-11
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,-1
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,-1
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,6,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-10
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-1
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-1
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-1
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-10
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,7,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-8
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-12
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-8
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-12
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,8,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,12
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,11
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,11
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,8,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-11
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-11
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-11
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,8,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,6
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,6
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,9,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-5
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-4
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-5
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-5
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,11
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,10,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,0,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,2,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-11
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-4
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-9
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,-7
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,-7
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,11,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-11
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-11
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-11
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-9
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,11
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,12,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-12
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-12
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-12
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-1
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-3
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,10,failure,0,0,1,-3
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,4
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,4
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,4
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,4
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,13,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-12
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-12
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-12
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-12
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-3
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,10,failure,0,0,1,-3
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,11
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,4
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,4
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,4
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,4
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,4
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,14,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-11
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-11
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-11
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-11
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,11
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,11
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,11
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,15,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-11
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-11
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-11
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-11
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,11
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,11
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,16,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-12
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-12
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-12
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-1
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-12
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,12
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,11
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,3
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,17,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-11
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-11
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-3
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-11
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,4
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,8
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,4
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,-3
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,-3
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,26,relation_transfer,1,0,0,-3
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,28,relation_transfer,1,0,0,-3
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,30,relation_transfer,1,0,0,-3
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,32,relation_transfer,1,0,0,-3
Qwen/Qwen2.5-3B,18,cap_recv__lang_donor,capital,language,34,relation_transfer,1,0,0,-3
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,0,failure,0,0,1,-10
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,2,failure,0,0,1,-10
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,4,failure,0,0,1,-10
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,6,failure,0,0,1,-1
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,8,failure,0,0,1,-1
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,10,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,12,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,14,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,16,relation_transfer,1,0,0,0
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,18,relation_transfer,1,0,0,2
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,20,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,22,relation_transfer,1,0,0,1
Qwen/Qwen2.5-3B,19,cap_recv__lang_donor,capital,language,24,relation_transfer,1,0,0,1
