model_name,family_pair,recipient_family,donor_family,entity_a,entity_b,layer_idx,answer_a,answer_b,answer_relation,patched_text,effect,entity_wins,relation_wins,original_retained,mixed_or_other
Qwen/Qwen2.5-3B,capital__language,capital,language,Netherlands,Colombia,20,amsterdam,spanish,dutch,"The capital of Netherlands is Dutch, but the official language of the",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Netherlands,Colombia,22,amsterdam,spanish,dutch,"The capital of Netherlands is Dutch, but the official language of the",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Netherlands,Colombia,24,amsterdam,spanish,dutch,"The capital of Netherlands is Dutch, but the official language is English",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Netherlands,Colombia,26,amsterdam,spanish,dutch,"The capital of Netherlands is Dutch, but the official language is English",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Netherlands,Colombia,28,amsterdam,spanish,dutch,"The capital of Netherlands is Spanish, Dutch, and English. The",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Netherlands,Colombia,30,amsterdam,spanish,dutch,"The capital of Netherlands is Spanish name of which city?
What is",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Netherlands,Colombia,32,amsterdam,spanish,dutch,"The capital of Netherlands is Spanish name of which city?
What is",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Netherlands,Colombia,34,amsterdam,spanish,dutch,"The capital of Netherlands is Spanish name of which city?
What is",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,0,dutch,bogota,amsterdam,The official language of Netherlands is Dutch. Dutch is a West Germanic,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,2,dutch,bogota,amsterdam,The official language of Netherlands is Dutch. Dutch is a West Germanic,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,4,dutch,bogota,amsterdam,The official language of Netherlands is Dutch. Dutch is a West Germanic,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,6,dutch,bogota,amsterdam,The official language of Netherlands is Dutch. Dutch is a West Germanic,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,8,dutch,bogota,amsterdam,The official language of Netherlands is Dutch. The official language of Belgium is,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,10,dutch,bogota,amsterdam,The official language of Netherlands is Dutch. The official language of Belgium is,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,12,dutch,bogota,amsterdam,"The official language of Netherlands is ____.
A. English
B.",mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,14,dutch,bogota,amsterdam,The official language of Netherlands is Amsterdam. The official language of Netherlands is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,16,dutch,bogota,amsterdam,The official language of Netherlands is Amsterdam. The official language of Netherlands is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,18,dutch,bogota,amsterdam,The official language of Netherlands is Amsterdam. The official language of Netherlands is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,20,dutch,bogota,amsterdam,The official language of Netherlands is Amsterdam. The official language of Netherlands is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,22,dutch,bogota,amsterdam,The official language of Netherlands is Amsterdam. The official language of Netherlands is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,24,dutch,bogota,amsterdam,The official language of Netherlands is Amsterdam. The official language of Netherlands is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,26,dutch,bogota,amsterdam,The official language of Netherlands is Amsterdam. The official language of Netherlands is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,28,dutch,bogota,amsterdam,"The official language of Netherlands is Amsterdam, which is spoken by 9",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,30,dutch,bogota,amsterdam,"The official language of Netherlands is Amsterdam Dutch, which is a dialect of",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,32,dutch,bogota,amsterdam,The official language of Netherlands is Bogotá Spanish. The official language,mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,language__capital,language,capital,Netherlands,Colombia,34,dutch,bogota,amsterdam,The official language of Netherlands is Bogota. It is spoken by ,entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,0,stockholm,english,swedish,The capital of Sweden is Stockholm. Stockholm is the capital of Sweden,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,2,stockholm,english,swedish,The capital of Sweden is Stockholm. Stockholm is the capital of Sweden,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,4,stockholm,english,swedish,The capital of Sweden is Stockholm. Stockholm is the capital of Sweden,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,6,stockholm,english,swedish,The capital of Sweden is Stockholm. Stockholm is the capital of Sweden,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,8,stockholm,english,swedish,The capital of Sweden is Stockholm. Stockholm is the capital of Sweden,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,10,stockholm,english,swedish,"The capital of Sweden is Swedish, which is spoken by 9",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,12,stockholm,english,swedish,"The capital of Sweden is Swedish, which is spoken by 9",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,14,stockholm,english,swedish,"The capital of Sweden is Swedish, which is a North Germanic",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,16,stockholm,english,swedish,"The capital of Sweden is Swedish, which is a North Germanic",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,18,stockholm,english,swedish,"The capital of Sweden is Swedish, and the official language of the",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,20,stockholm,english,swedish,"The capital of Sweden is Swedish, but the official language of the",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,22,stockholm,english,swedish,"The capital of Sweden is Swedish, but the official language of the",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,24,stockholm,english,swedish,"The capital of Sweden is Swedish, but the capital of Finland is",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,26,stockholm,english,swedish,"The capital of Sweden is Swedish, but the capital of Finland is",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,28,stockholm,english,swedish,"The capital of Sweden is English, and the capital of Norway is",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,30,stockholm,english,swedish,The capital of Sweden is English Stockholm. Stockholm is the capital of,entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,32,stockholm,english,swedish,The capital of Sweden is English Stockholm. Stockholm is the capital of,entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Sweden,Nigeria,34,stockholm,english,swedish,The capital of Sweden is English Stockholm. Stockholm is the capital of,entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,0,swedish,abuja,stockholm,"The official language of Sweden is Swedish, which is spoken by 9",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,2,swedish,abuja,stockholm,"The official language of Sweden is Swedish, which is spoken by 9",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,4,swedish,abuja,stockholm,"The official language of Sweden is Swedish, which is spoken by 9",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,6,swedish,abuja,stockholm,"The official language of Sweden is Swedish, which is spoken by 9",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,8,swedish,abuja,stockholm,"The official language of Sweden is Swedish, which is spoken by 9",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,10,swedish,abuja,stockholm,"The official language of Sweden is Swedish, which is also the official language",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,12,swedish,abuja,stockholm,The official language of Sweden is Stockholm. The capital city is the largest,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,14,swedish,abuja,stockholm,The official language of Sweden is Stockholm. The capital city of Sweden is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,16,swedish,abuja,stockholm,The official language of Sweden is Stockholm. The capital of Sweden is Stockholm,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,18,swedish,abuja,stockholm,The official language of Sweden is Stockholm. A. 正确 B,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,20,swedish,abuja,stockholm,The official language of Sweden is Stockholm. A. 正确 B,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,22,swedish,abuja,stockholm,The official language of Sweden is Stockholm. The official language of Sweden is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,24,swedish,abuja,stockholm,The official language of Sweden is Stockholm. The official language of Sweden is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,26,swedish,abuja,stockholm,The official language of Sweden is Stockholm. The official language of Sweden is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,28,swedish,abuja,stockholm,"The official language of Sweden is ____
A. English
B.",mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,30,swedish,abuja,stockholm,"The official language of Sweden is ____
A. English
B.",mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,32,swedish,abuja,stockholm,The official language of Sweden is Abuja. It is spoken by ,entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Sweden,Nigeria,34,swedish,abuja,stockholm,The official language of Sweden is Abuja. It is spoken by ,entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,0,oslo,korean,norwegian,The capital of Norway is Oslo. The city is located on the,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,2,oslo,korean,norwegian,The capital of Norway is Oslo. The city is located on the,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,4,oslo,korean,norwegian,The capital of Norway is Oslo. The city is located on the,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,6,oslo,korean,norwegian,The capital of Norway is Oslo. It is the country's largest,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,8,oslo,korean,norwegian,The capital of Norway is Oslo. The capital of Sweden is Stockholm,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,10,oslo,korean,norwegian,"The capital of Norway is Norwegian, which is a North Germanic",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,12,oslo,korean,norwegian,"The capital of Norway is Norwegian, which is a North Germanic",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,14,oslo,korean,norwegian,"The capital of Norway is Norwegian, which is a North Germanic",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,16,oslo,korean,norwegian,"The capital of Norway is Norwegian, which is a North Germanic",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,18,oslo,korean,norwegian,"The capital of Norway is Norwegian, which is a North Germanic",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,20,oslo,korean,norwegian,"The capital of Norway is Norwegian, and the official language is Norwegian",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,22,oslo,korean,norwegian,"The capital of Norway is Norwegian, and the official language is Norwegian",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,24,oslo,korean,norwegian,"The capital of Norway is Norwegian, and the capital of Sweden is",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,26,oslo,korean,norwegian,"The capital of Norway is Norwegian, and the capital of Sweden is",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,28,oslo,korean,norwegian,"The capital of Norway is Korean, and the capital of Korea is",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,30,oslo,korean,norwegian,"The capital of Norway is Korean, and the capital of Korea is",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,32,oslo,korean,norwegian,"The capital of Norway is Korean, and the capital of Korea is",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Norway,South Korea,34,oslo,korean,norwegian,"The capital of Norway is Korean, and the capital of Korea is",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,0,norwegian,seoul,oslo,"The official language of Norway is Norwegian, which is divided into two dialect",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,2,norwegian,seoul,oslo,"The official language of Norway is Norwegian, which is divided into two dialect",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,4,norwegian,seoul,oslo,"The official language of Norway is Norwegian, which is divided into two dialect",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,6,norwegian,seoul,oslo,"The official language of Norway is Norwegian, which is divided into two dialect",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,8,norwegian,seoul,oslo,"The official language of Norway is Norwegian, which is divided into two dialect",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,10,norwegian,seoul,oslo,"The official language of Norway is ____
A. English
B.",mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,12,norwegian,seoul,oslo,The official language of Norway is Oslo. The capital city of Norway is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,14,norwegian,seoul,oslo,The official language of Norway is Oslo. The capital city of Norway is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,16,norwegian,seoul,oslo,The official language of Norway is Oslo. The capital city of Norway is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,18,norwegian,seoul,oslo,The official language of Norway is Oslo. The official language of Norway is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,20,norwegian,seoul,oslo,The official language of Norway is Oslo. The official language of Norway is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,22,norwegian,seoul,oslo,The official language of Norway is Oslo. The official language of Norway is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,24,norwegian,seoul,oslo,"The official language of Norway is Oslo, which is spoken by 9",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,26,norwegian,seoul,oslo,"The official language of Norway is Oslo, which is spoken by 9",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,28,norwegian,seoul,oslo,"The official language of Norway is Oslo Norwegian, which is a North German",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,30,norwegian,seoul,oslo,"The official language of Norway is Oslo Norwegian, which is a North German",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,32,norwegian,seoul,oslo,"The official language of Norway is Seoul, which is a dialect of Korean",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Norway,South Korea,34,norwegian,seoul,oslo,"The official language of Norway is Seoul, which is spoken by 9",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,0,copenhagen,arabic,danish,The capital of Denmark is Copenhagen. The city is located on the,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,2,copenhagen,arabic,danish,The capital of Denmark is Copenhagen. The city is located on the,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,4,copenhagen,arabic,danish,The capital of Denmark is Copenhagen. The city is located on the,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,6,copenhagen,arabic,danish,The capital of Denmark is Copenhagen. The city is located on the,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,8,copenhagen,arabic,danish,The capital of Denmark is Copenhagen. The capital of Sweden is Stockholm,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,10,copenhagen,arabic,danish,"The capital of Denmark is Danish, which is spoken by 9",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,12,copenhagen,arabic,danish,"The capital of Denmark is Danish, which is spoken by 9",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,14,copenhagen,arabic,danish,"The capital of Denmark is Danish, which is a North Germanic",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,16,copenhagen,arabic,danish,"The capital of Denmark is Danish, which is a North Germanic",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,18,copenhagen,arabic,danish,"The capital of Denmark is Danish, which is a North Germanic",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,20,copenhagen,arabic,danish,"The capital of Denmark is Danish, which is also the official language",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,22,copenhagen,arabic,danish,"The capital of Denmark is Danish, and the capital of Sweden is",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,24,copenhagen,arabic,danish,"The capital of Denmark is Danish, and the capital of Sweden is",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,26,copenhagen,arabic,danish,"The capital of Denmark is Danish, and the capital of Sweden is",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,28,copenhagen,arabic,danish,"The capital of Denmark is Arabic for ""The City of the King",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,30,copenhagen,arabic,danish,"The capital of Denmark is Arabic for ""The City of the King",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,32,copenhagen,arabic,danish,"The capital of Denmark is Arabic for ""The City of the King",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Denmark,Saudi Arabia,34,copenhagen,arabic,danish,"The capital of Denmark is Arabic for ""The City of the King",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,0,danish,riyadh,copenhagen,"The official language of Denmark is Danish, which is spoken by 9",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,2,danish,riyadh,copenhagen,"The official language of Denmark is Danish, which is spoken by 9",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,4,danish,riyadh,copenhagen,"The official language of Denmark is Danish, which is spoken by 9",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,6,danish,riyadh,copenhagen,"The official language of Denmark is Danish, which is spoken by 9",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,8,danish,riyadh,copenhagen,"The official language of Denmark is ____
A. English
B.",mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,10,danish,riyadh,copenhagen,"The official language of Denmark is ____
A. English
B.",mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,12,danish,riyadh,copenhagen,"The official language of Denmark is ____
A. English
B.",mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,14,danish,riyadh,copenhagen,"The official language of Denmark is ____
A. English
B.",mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,16,danish,riyadh,copenhagen,The official language of Denmark is Copenhagen. A. 正确 B,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,18,danish,riyadh,copenhagen,The official language of Denmark is Copenhagen. A. 正确 B,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,20,danish,riyadh,copenhagen,The official language of Denmark is Copenhagen. A. 正确 B,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,22,danish,riyadh,copenhagen,The official language of Denmark is Copenhagen. A. 正确 B,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,24,danish,riyadh,copenhagen,The official language of Denmark is Copenhagen. The official language of Denmark is,relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,26,danish,riyadh,copenhagen,"The official language of Denmark is Copenhagen, which is the capital city of",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,28,danish,riyadh,copenhagen,"The official language of Denmark is ______.
A. English
B.",mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,30,danish,riyadh,copenhagen,"The official language of Denmark is ______.
A. English
B.",mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,32,danish,riyadh,copenhagen,"The official language of Denmark is Riyadh Arabic, which is spoken by the",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Denmark,Saudi Arabia,34,danish,riyadh,copenhagen,"The official language of Denmark is Riyadh Arabic, which is spoken by the",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,0,helsinki,korean,finnish,The capital of Finland is Helsinki. Helsinki is the capital of Finland,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,2,helsinki,korean,finnish,The capital of Finland is Helsinki. Helsinki is the capital of Finland,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,4,helsinki,korean,finnish,The capital of Finland is Helsinki. Helsinki is the capital of Finland,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,6,helsinki,korean,finnish,The capital of Finland is Helsinki. Helsinki is the capital of Finland,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,8,helsinki,korean,finnish,The capital of Finland is Helsinki. Helsinki is the capital of Finland,original_retained,0,0,1,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,10,helsinki,korean,finnish,"The capital of Finland is Finnish, which is spoken by 9",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,12,helsinki,korean,finnish,"The capital of Finland is Finnish, which is a Finno-U",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,14,helsinki,korean,finnish,"The capital of Finland is Finnish, which is a Finno-U",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,16,helsinki,korean,finnish,"The capital of Finland is Finnish, which is a Finno-U",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,18,helsinki,korean,finnish,"The capital of Finland is Finnish, and the official language of Finland",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,20,helsinki,korean,finnish,"The capital of Finland is Finnish, but the official language of the",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,22,helsinki,korean,finnish,"The capital of Finland is Finnish, but the official language of the",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,24,helsinki,korean,finnish,"The capital of Finland is Finnish, but the official language of the",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,26,helsinki,korean,finnish,"The capital of Finland is Finnish, but the official language of Finland",relation_wins,0,1,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,28,helsinki,korean,finnish,"The capital of Finland is ____
A. Helsinki
B.",mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,30,helsinki,korean,finnish,"The capital of Finland is ____
A. Helsinki
B.",mixed_or_other,0,0,0,1
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,32,helsinki,korean,finnish,"The capital of Finland is Korean for ""the city of the white",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,capital__language,capital,language,Finland,South Korea,34,helsinki,korean,finnish,"The capital of Finland is Korean for ""the city of the white",entity_wins,1,0,0,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Finland,South Korea,0,finnish,seoul,helsinki,"The official language of Finland is Finnish, which is a Finno-U",original_retained,0,0,1,0
Qwen/Qwen2.5-3B,language__capital,language,capital,Finland,South Korea,2,finnish,seoul,helsinki,"The official language of Finland is Finnish, which is a Finno-U",original_retained,0,0,1,0
